artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo_Picasso,Buste d'homme,2018-05-16T00:00:00,"USD 1,200,000 - 1,800,000",1572500.0,Christies,1969.0,oil on corrugated cardboard,,95.3,65.0,,,,,,,,,Oil Painting
Pablo_Picasso,L'Atelier,2018-05-15T00:00:00,"USD 6,000,000 - 9,000,000",9537500.0,Christies,1955.0,oil on canvas,,115.89,88.9,,,,,,,,,Oil Painting
Pablo_Picasso,L’Huilier,2018-05-15T00:00:00,"USD 1,800,000 - 2,500,000",3132500.0,Christies,1910.0,oil on canvas,,24.1,19.2,,,,,,,,,Oil Painting
Pablo_Picasso,Nature morte: Tête de taureau,2018-05-15T00:00:00,"USD 5,000,000 - 7,000,000",7512500.0,Christies,1939.0,oil on canvas,,80.96,101.28,,,,,,,,,Oil Painting
Pablo_Picasso,Compotier avec fruits,2018-05-15T00:00:00,"USD 1,500,000 - 2,500,000",1812500.0,Christies,1918.0,oil on canvas,,27.0,35.0,,,,,,,,,Oil Painting
Pablo_Picasso,Portrait d'Inès,2018-05-15T00:00:00,"USD 3,500,000 - 4,500,000",7962500.0,Christies,1942.0,oil on canvas,,55.3,38.3,,,,,,,,,Oil Painting
Pablo_Picasso,Fillette à la corbeille fleurie,2018-05-08T00:00:00,Estimate on request,115000000.0,Christies,1905.0,oil on canvas,,154.62,66.04,,,,,,,,,Oil Painting
Pablo_Picasso,Le Peintre (tête),2008-11-06T00:00:00,"USD 700,000 - 900,000",842500.0,Christies,1964.0,oil on canvas,,40.96,33.02,,,,,,,,,Oil Painting
Pablo_Picasso,Figure,2008-11-06T00:00:00,"USD 300,000 - 500,000",468000.0,Christies,1929.0,oil on canvas,,54.0,65.1,,,,,,,,,Oil Painting
Pablo_Picasso,Scène mythologique,2008-11-06T00:00:00,"USD 800,000 - 1,200,000",722500.0,Christies,1921.0,oil on canvas,,21.0,16.0,,,,,,,,,Oil Painting
Pablo_Picasso,Mousquetaire et femme à la fleur,2008-11-06T00:00:00,"USD 8,000,000 - 10,000,000",9042500.0,Christies,1967.0,oil on canvas,,129.8,162.0,,,,,,,,,Oil Painting
Pablo_Picasso,"Nu au chapeau, buste",2008-11-06T00:00:00,"USD 3,000,000 - 4,000,000",3722500.0,Christies,1965.0,oil on canvas,,92.2,73.2,,,,,,,,,Oil Painting
Pablo_Picasso,La carafe (Bouteille et verre),2008-06-24T00:00:00,"GBP 2,000,000 - 3,000,000",7345223.0,Christies,1911.0,oil on canvas,,55.2,38.1,,,,,,,,,Oil Painting
Pablo_Picasso,Compotier et guitare,2008-06-24T00:00:00,"GBP 3,000,000 - 4,000,000",8115663.0,Christies,1924.0,oil on canvas,,97.1,130.8,,,,,,,,,Oil Painting
Pablo_Picasso,Nature morte. Poissons et poêle,2008-06-24T00:00:00,"GBP 400,000 - 600,000",1134532.0,Christies,1936.0,oil on canvas,,50.0,61.0,,,,,,,,,Oil Painting
Pablo_Picasso,"Guitare, bouteille et compotier",2018-10-17T00:00:00,"EUR 2,000,000 - 3,000,000",4613112.0,Christies,1922.0,huile sur toile,,122.0,97.5,,,,,,,,,Oil Painting
Pablo_Picasso,Femme dans un fauteuil (Dora Maar),2018-06-20T00:00:00,Estimate on request,25667244.0,Christies,1942.0,oil on canvas,,91.44,73.03,,,,,,,,,Oil Painting
Pablo_Picasso,L’as de trèfle,2018-06-20T00:00:00,"GBP 800,000 - 1,200,000",1363991.0,Christies,1919.0,oil and sand on canvas,,55.6,46.4,,,,,,,,,Oil Painting
Pablo_Picasso,Nature morte à l'oiseau en cage,2017-11-14T00:00:00,"USD 1,000,000 - 1,500,000",1092500.0,Christies,1947.0,oil on canvas,,60.01,72.71,,,,,,,,,Oil Painting
Pablo_Picasso,Buste de femme au chapeau (Dora Maar),2017-11-13T00:00:00,"USD 4,000,000 - 6,000,000",5937500.0,Christies,1943.0,oil on canvas,,73.34,60.01,,,,,,,,,Oil Painting
Pablo_Picasso,Femme accroupie (Jacqueline),2017-11-13T00:00:00,"USD 20,000,000 - 30,000,000",36875000.0,Christies,1954.0,oil on canvas,,146.0,114.0,,,,,,,,,Oil Painting
Pablo_Picasso,Le Repos (Marie-Thérèse),2017-11-13T00:00:00,"USD 10,000,000 - 15,000,000",11562500.0,Christies,1932.0,oil on canvas,,27.3,46.3,,,,,,,,,Oil Painting
Pablo_Picasso,La villa au palmier,2017-11-13T00:00:00,"USD 2,000,000 - 4,000,000",5037500.0,Christies,1951.0,oil on panel,,88.9,115.89,,,,,,,,,Oil Painting
Pablo_Picasso,Figure (de femme inspirée par la guerre d’Espagne),2017-11-13T00:00:00,"USD 15,000,000 - 20,000,000",16093750.0,Christies,1937.0,oil on canvas,,38.1,46.04,,,,,,,,,Oil Painting
Pablo_Picasso,Tête d'homme,2017-10-20T00:00:00,"EUR 600,000 - 800,000",858103.0,Christies,1964.0,huile sur toile,,35.1,27.0,,,,,,,,,Oil Painting
Pablo_Picasso,La fenê tre de l’atelier,2017-10-03T00:00:00,"GBP 700,000 - 1,000,000",1136820.0,Christies,1958.0,oil on canvas,,34.9,27.0,,,,,,,,,Oil Painting
