artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo_Picasso,Geneviève au tricot marin,2012-05-23T00:00:00,"EUR 80,000 - 120,000",147322.0,Christies,1951.0,stylo à bille sur papier,,31.6,24.0,,,,,,,,,Drawing
Pablo_Picasso,Femme nue assise,2012-05-02T00:00:00,"USD 30,000 - 40,000",52500.0,Christies,1941.0,pen and ink on buff paper,,27.0,21.0,,,,,,,,,Drawing
Pablo_Picasso,Tête et buste d'homme ( recto ); Sans titre ( verso ),2012-05-02T00:00:00,"USD 180,000 - 250,000",218500.0,Christies,1970.0,colored felt-tip pens on paper,,27.7,21.0,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme,2012-05-02T00:00:00,"USD 150,000 - 200,000",182500.0,Christies,1970.0,colored felt-tip pens on board,,24.45,18.1,,,,,,,,,Drawing
Pablo_Picasso,La Présentation,2012-05-02T00:00:00,"USD 120,000 - 180,000",134500.0,Christies,1958.0,brush and pen and black ink and gray wash on paper,,27.8,37.5,,,,,,,,,Drawing
Pablo_Picasso,Tête de Rembrandt,2012-05-02T00:00:00,"USD 10,000 - 15,000",18750.0,Christies,1966.0,the first: blue ballpoint pen and red felt-tip pen on paper,,23.5,18.1,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme jovial,2012-05-02T00:00:00,"USD 10,000 - 15,000",17500.0,Christies,1969.0,felt-tip pen on the back of a photograph representing picasso with manuel pallarés and his son rené,,29.53,23.81,,,,,,,,,Drawing
Pablo_Picasso,Sur la terrasse,2012-05-01T00:00:00,"USD 500,000 - 700,000",1594500.0,Christies,1933.0,"watercolor, brush and pen and india ink and gray wash on paper",,40.0,50.2,,,,,,,,,Drawing
Pablo_Picasso,Le coq,2013-02-08T00:00:00,"GBP 10,000 - 15,000",27412.0,Christies,,coloured crayon on paper,,12.7,20.32,,,,,,,,,Drawing
Pablo_Picasso,Mère et enfant,2013-02-07T00:00:00,"GBP 100,000 - 150,000",415556.0,Christies,2012.0,brush and india ink on paper,,26.99,21.27,,,,,,,,,Drawing
Pablo_Picasso,Femme lisante,2013-02-07T00:00:00,"GBP 35,000 - 45,000",124157.0,Christies,1952.0,pencil on paper,,26.99,21.27,,,,,,,,,Drawing
Pablo_Picasso,Tête,2013-02-07T00:00:00,"GBP 100,000 - 150,000",283957.0,Christies,1944.0,"gouache, brush and ink on paper",,65.3,50.3,,,,,,,,,Drawing
Pablo_Picasso,Minotaure aveugle conduit par une petite fille,2013-02-06T00:00:00,"GBP 2,800,000 - 3,500,000",4476524.0,Christies,1934.0,"gouache, watercolour, brush and ink and pencil on paper",,35.0,51.0,,,,,,,,,Drawing
Pablo_Picasso,Femme nue couchée,2012-12-01T00:00:00,"EUR 30,000 - 50,000",48002.0,Christies,1956.0,crayon gras sur papier,,35.4,27.0,,,,,,,,,Drawing
Pablo_Picasso,Bouquet de fleurs,2012-12-01T00:00:00,"EUR 20,000 - 30,000",72911.0,Christies,1956.0,crayon gras sur papier,,26.8,20.9,,,,,,,,,Drawing
Pablo_Picasso,Le déjeuner sur l'herbe,2012-11-28T00:00:00,"EUR 120,000 - 180,000",133766.0,Christies,1961.0,mine de plomb sur papier,,26.9,41.9,,,,,,,,,Drawing
Pablo_Picasso,Vase avec fleurs,2012-11-08T00:00:00,"USD 30,000 - 40,000",37500.0,Christies,1906.0,watercolor and pen and black ink on buff paper laid down on board,,40.96,30.8,,,,,,,,,Drawing
Pablo_Picasso,Les Déjeuners,2012-11-08T00:00:00,"USD 180,000 - 250,000",326500.0,Christies,1961.0,colored wax crayons on paper,,26.99,42.23,,,,,,,,,Drawing
