artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo Picasso,"Modèle accoudé sur un tableau (Model Leaning on a Table), plate 43, from La Suite Vollard",2020-07-24T18:00:00,,8750.0,Phillips,1933.0,Etching,50.0,26.4,19.1,2020-07-24T08:00:00,6000.0,8000.0,8750.0,$,6000.0,8000.0,,Print
Pablo Picasso,"Modèle accoudé sur un tableau (Model Leaning on a Table), plate 43, from La Suite Vollard",2020-07-24T18:00:00,,8750.0,Phillips,1933.0,Etching,50.0,26.4,19.1,2020-07-24T08:00:00,6000.0,8000.0,8750.0,$,6000.0,8000.0,,Print
Pablo Picasso,La Coiffure (The Hairstyle),2020-09-10T19:00:00,,8936.93,Phillips,1923.0,Lithograph,,26.3,17.0,2020-09-10T12:00:00,3000.0,5000.0,6875.0,£,3899.75,6499.58,,Print
Pablo Picasso,"Modèle accoudé sur un tableau (Model Leaning on a Table), plate 43, from La Suite Vollard",2020-07-24T18:00:00,,8750.0,Phillips,1933.0,Etching,50.0,26.4,19.1,2020-07-24T08:00:00,6000.0,8000.0,8750.0,$,6000.0,8000.0,,Print
Pablo Picasso,Exposition Vallauris,2020-06-15T18:00:00,,3750.0,Phillips,1961.0,Linocut,,63.5,53.0,2020-06-05T16:00:00,2000.0,4000.0,3750.0,$,2000.0,4000.0,,Print
Pablo Picasso,La Coiffure (The Hairstyle),2020-09-10T19:00:00,,8936.93,Phillips,1923.0,Lithograph,,26.3,17.0,2020-09-10T12:00:00,3000.0,5000.0,6875.0,£,3899.75,6499.58,,Print
Pablo Picasso,"Minotaure attaquant une Amazone (Minotaur Attacking an Amazon), plate 87, from La Suite Vollard",2020-06-15T18:00:00,,16250.0,Phillips,1933.0,Etching,260.0,19.1,26.7,2020-06-05T16:00:00,8000.0,12000.0,16250.0,$,8000.0,12000.0,,Print
Pablo Picasso,Dans l’atelier (In the Studio),2020-06-15T18:00:00,,5000.0,Phillips,1966.0,Etching,,31.8,47.0,2020-06-05T16:00:00,3500.0,4500.0,5000.0,$,3500.0,4500.0,,Print
Pablo Picasso,Minotaure violant une femme (Minotaur Raping a Woman),2020-06-15T18:00:00,,5625.0,Phillips,1933.0,Drypoint,68.0,29.8,36.5,2020-06-05T16:00:00,2000.0,4000.0,5625.0,$,2000.0,4000.0,,Print
Pablo Picasso,Minotaure violant une femme (Minotaur Raping a Woman),2020-06-15T18:00:00,,5625.0,Phillips,1933.0,Drypoint,68.0,29.8,36.5,2020-06-05T16:00:00,2000.0,4000.0,5625.0,$,2000.0,4000.0,,Print
Pablo Picasso,"Minotaure caressant une femme (Minotaur Caressing a Woman), plate 84 from La Suite Vollard",2020-07-24T18:00:00,,10000.0,Phillips,1933.0,Etching,260.0,29.8,36.8,2020-07-24T08:00:00,10000.0,15000.0,10000.0,$,10000.0,15000.0,,Print
Pablo Picasso,La Minotauromachie,2020-01-23T02:00:00,,1281613.07,Phillips,1935.0,Etching,,49.8,69.4,2020-01-23T00:00:00,800000.0,1200000.0,975000.0,£,1051579.95,1577369.93,,Print
Pablo Picasso,Les Deux femmes nues (Two Nude Women),2020-01-23T02:00:00,,9858.56,Phillips,1946.0,Lithograph,,28.0,38.8,2020-01-23T00:00:00,8000.0,12000.0,7500.0,£,10515.8,15773.7,,Print
